id,vin,price,miles,stock_no,year,make,model,trim,body_type,vehicle_type,drivetrain,transmission,fuel_type,engine_size,engine_block,seller_name,street,city,state
0e7de581-57c6,WMEEJ3BA1EK745508,7498,48431,DL01509A,2014,smart,fortwo,pure,Coupe,Car,RWD,Manual,Premium Unleaded,1,I,bmw of kansas city south,1200 W. 104th St,Kansas City,MO
a2e15cdd-b338,1D7HE48N76S539746,7691,156999,4N19746B,2006,Dodge,Dakota,SLT,Pickup,Truck,RWD,Automatic,Unleaded,4.7,V,sid dillon buick - lincoln,2627 Kendra Lane,Lincoln,NE
f83f0eef-ba80,1C4SDJGJ5JC278135,57834,20559,PSM2159,2018,Dodge,Durango,SRT,SUV,Truck,4WD,Automatic,Premium Unleaded,6.4,V,lexus of pleasanton,4345 Rosewood Dr,Pleasanton,CA
e3eca689-be18,ZACNJBB1XKPK13620,27999,33000,P3786,2019,Jeep,Renegade,Latitude,SUV,Truck,4WD,Automatic,Premium Unleaded,1.3,I,dixon ford vw,489 Illinois 2,Dixon,IL
c954a25b-08ae,WBY1Z8C31HV894909,21980,19917,B73276,2017,BMW,i3,Base,Hatchback,Car,RWD,Automatic,Electric / Premium Unleaded,0.6,I,bmw of cincinnati north,105 W. Kemper Road,Cincinnati,OH
73c57385-e3cd,JM1FE1CP3A0403658,10995,71091,20937M,2010,Mazda,RX-8,Grand Touring,Coupe,Car,RWD,Manual,Premium Unleaded,1.3,,fox hyundai,"4141 28th Street Se,",Grand Rapids,MI
a66d4866-5f9b,1GCCS14X638258954,,300000,XF1T114938B,2003,Chevrolet,S-10,LS,Pickup,Truck,RWD,Automatic,Unleaded,4.3,V,feldman chrysler dodge jeep ram woodhaven,23940 Allen Road,Woodhaven,MI
608401d2-c1e4,ZFF65LJA5A0172905,,7442,4778,2010,Ferrari,California,Base,Convertible,Car,RWD,Automatic,Premium Unleaded,4.3,V,rolls-royce motor cars greenwich,279 West Putnam Avenue,Greenwich,CT
82561a5a-ae28,5UXKR6C51J0U15238,52977,42302,PN5671,2018,BMW,X5,xDrive50i,SUV,Truck,4WD,Automatic,Premium Unleaded,4.4,V,hendrick volkswagen of concord,7500 Hendrick Auto Plaza Nw,Concord,NC
da783337-1624,SAJEA71C64SG05529,9900,111052,5529,2004,Jaguar,XJ Series,XJ8,Sedan,Car,RWD,Automatic,Premium Unleaded,4.2,V,mchenry auto sales,705 Mchenry Ave,Modesto,CA
fbc39047-f6db,5UXJU2C51KLB15415,68977,32891,PN5670,2019,BMW,X5,50i,SUV,Truck,4WD,Automatic,Premium Unleaded,4.4,V,mall of georgia mazda,3546 Ga-20,Buford,GA
ff5889ce-0743,1FAHP60A13Y100890,11000,160173,15746A,2003,Ford,Thunderbird,Premium,Convertible,Car,RWD,Automatic,Premium Unleaded,3.9,V,fairway lincoln,2323 Laurens Road,Greenville,SC
8034f966-a8d0,1FTWF3BR4AEA10900,14971,152078,10900A,2010,Ford,F-350 Super Duty,XLT,Pickup,Truck,4WD,Manual,Diesel,6.4,V,chadron chrysler dodge jeep ram,1540 West Highway 20,Chadron,NE
f0632b21-2f27,WBAKC8C5XACY68557,13990,100782,C211026N,2010,BMW,7 Series,750i,Sedan,Car,4WD,Automatic,Premium Unleaded,4.4,V,lou fusz buick gmc,10950 Page Blvd,Saint Louis,MO
69c265d8-e69f,KL79MRSL8MB032743,24995,21337,VT39755A,2021,Chevrolet,Trailblazer,LT,SUV,Truck,4WD,Automatic,Unleaded,1.3,I,auction direct usa,6400 Blanding Boulevard,Jacksonville,FL
b37d9d4c-c119,2G1WU57M291195758,,198163,27T6407,2009,Chevrolet,Impala,LTZ,Sedan,Car,FWD,Automatic,E85 / Unleaded,3.9,V,jeff wyler florence buick gmc,1154 Burlington Pike,Florence,KY
799f8ca9-aaaf,KL8CB6S99DC592338,6500,100384,EU592338,2013,Chevrolet,Spark,LS,Hatchback,Car,FWD,Automatic,Unleaded,1.2,I,heritage subaru owings mills,9808 Reisterstown Rd,Owings Mills,MD
19197e39-a5f6,1FMPU18L8YLA41991,4999,255362,,2000,Ford,Expedition,Base,SUV,Truck,4WD,Automatic,Unleaded,5.4,V,toyota of fort worth,9001 Camp Bowie West,Fort Worth,TX
36e0eb94-2d92,WDCYC7DF0GX243014,88977,62626,P50911,2016,Mercedes-Benz,G-Class,AMG® G63,SUV,Truck,4WD,Automatic,Premium Unleaded,5.5,V,hendrick lexus kansas city north,9300 Nw Prairie View Road,Kansas City,MO
672abf33-75dd,1FMFU19548LA36024,12595,130586,H1389,2008,Ford,Expedition,Limited,SUV,Truck,RWD,Automatic,Unleaded,5.4,V,hyatt cars of lexington,5025 Sunset Boulevard,Lexington,SC
a0af76d9-867c,SCFEKBCR7HGS02957,,1200,A1230B,2017,Aston Martin,V12 Vantage,S,Coupe,Car,RWD,Automatic,Premium Unleaded,5.9,V,miller motorcars,342 West Putnam Avenue,Greenwich,CT
fdf9e52b-8174,1G4HC5EMXAU124558,10000,68783,BG15055A,2010,Buick,Lucerne,CXL,Sedan,Car,FWD,Automatic,E85 / Unleaded,3.9,V,audi westwood,Providence Highway 375,Westwood,MA
8d87f637-ebf7,2G1WW15E329342756,,184202,124003B,2002,Chevrolet,Monte Carlo,LS,Coupe,Car,FWD,Automatic,Unleaded,3.4,V,youngblood auto group,3410 South Campbell Avenue,Springfield,MO
e70351b4-dc4c,MAJ3P1TE1JC203541,15995,42607,HAD8894,2018,Ford,Ecosport,SE,Crossover,Truck,FWD,Automatic,Unleaded,1,I,university ford north,5331 N Roxboro Rd.,Durham,NC
b50a0256-2226,KL8CD6S95DC500538,9900,82102,5902,2013,Chevrolet,Spark,1LT,Hatchback,Car,FWD,Automatic,Unleaded,1.2,I,westgate mitsubishi,4809 Capital Blvd,Raleigh,NC
a7334242-1425,ML32F3FJ6HHF14320,8799,49376,HHF14320,2017,Mitsubishi,Mirage G4,ES,Sedan,Car,FWD,Manual,Unleaded,1.2,I,fayetteville acura,2022 Skibo Rd,Fayetteville,NC
84905099-197d,MAJ3S2KE6LC345831,18969,7215,B54773,2020,Ford,Ecosport,Titanium,Crossover,Truck,FWD,Automatic,Unleaded,1,I,haggerty auto group,,Chicago,IL
8aaff63d-3dcf,5TDZT34A22S087015,7667,194464,P12516,2002,Toyota,Sequoia,SR5,SUV,Truck,RWD,Automatic,Unleaded,4.7,V,infiniti of scottsdale,7601 E Frank Lloyd Wright Blvd,Scottsdale,AZ
424d7d6b-7240,1B7HG48N52S663321,8600,102868,21213260B,2002,Dodge,Dakota,SLT,Pickup,Truck,4WD,Manual,Unleaded,4.7,V,hall honda,3516 Virginia Beach Blvd,Virginia Beach,VA
7623a7b8-ce45,2G1WD5EM5B1114566,4499,86000,CYC-114566,2011,Chevrolet,Impala,Police Sedan,Sedan,Car,FWD,Automatic,E85 / Unleaded,3.9,V,your choice autos,3128 W. 147th St,Posen,IL
921a4400-c27d,WBSJF0C55JB282323,79900,25469,P6211,2018,BMW,M5,Base,Sedan,Car,4WD,Automatic,Premium Unleaded,4.4,V,kelly bmw,4050 Morse Rd.,Columbus,OH
fa375e50-de40,WBA6D6C31HG388590,48999,29735,,2017,BMW,6 Series Gran Coupe,650i,Coupe,Car,4WD,Automatic,Premium Unleaded,4.4,V,turismo auto group,6000 East Evans Avenue,Denver,CO
a7b8e361-98d9,1FMJU1H54DEF70201,24921,83728,21CM0158B,2013,Ford,Expedition,XLT,SUV,Truck,RWD,Automatic,E85 / Unleaded,5.4,V,ritchey automotive,5320 I-55 North,Jackson,MS
edc8332e-4978,ZASPAKEV5K7C37385,70899,1211,G00982,2019,Alfa Romeo,Stelvio,Quadrifoglio,SUV,Truck,4WD,Automatic,Premium Unleaded,2.9,V,maserati of glenview,301 Waukegan Rd,Glenview,IL
ed01d30f-cdbc,WDDLJ7DB9JA204442,52900,22810,JA204442,2018,Mercedes-Benz,CLS-Class,CLS550,Coupe,Car,RWD,Automatic,Premium Unleaded,4.7,V,coggin honda of st. augustine,2925 Highway 1 S,Saint Augustine,FL
f3f168b6-2c18,ML32A3HJXKH007629,,8215,U2106,2019,Mitsubishi,Mirage,ES,Hatchback,Car,FWD,Manual,Unleaded,1.2,I,painter motor company,1100 N Main St,Nephi,UT
db2294e2-6721,3B7KF23642M291010,27900,118924,A409,2002,Dodge,Ram 2500 Pickup,SLT,Pickup,Truck,4WD,Manual,Diesel,5.9,I,rbp automotive inc.,8731 Pagewood Ln,Houston,TX
5fdf00e9-2842,4JGDF7DE4GA662887,46950,44043,6183,2016,Mercedes-Benz,GL-Class,GL550,SUV,Truck,4WD,Automatic,Premium Unleaded,4.7,V,autos by joseph inc,354 Vineyard Avenue,Highland,NY
d520af9d-54be,JHMAP21458S000832,36790,27943,P7992,2008,Honda,S2000,Base,Roadster,Car,RWD,Manual,Premium Unleaded,2.2,I,flood lincoln of narragansett,21 Woodruff Avenue,Narragansett,RI
a935d0d1-8136,MAJ3S2FE9LC331805,18995,15123,H5187A,2020,Ford,Ecosport,S,Crossover,Truck,FWD,Automatic,Unleaded,1,I,university ford of durham,5001 Durham Chapel Hill Blvd,Durham,NC
fcfd9b5d-7851,SCFFDAEM5FGA16098,67998,12130,063-HOCPS,2015,Aston Martin,DB9,Carbon Edition,Coupe,Car,RWD,Automatic,Premium Unleaded,5.9,V,house of cars arizona,707 N Scottsdale Rd,Scottsdale,AZ
7972c9fc-5cdc,JTNJJXB04CJ020981,8567,46041,TT21564AAA,2012,Scion,iQ,Base,Micro Car,Car,FWD,Automatic,Unleaded,1.3,I,moses toyota,1433 Maccorkle Avenue,Saint Albans,WV
6c5a3bed-89b6,ZARFAEAV6J7577144,53995,27062,J7577144,2018,Alfa Romeo,Giulia,Quadrifoglio,Sedan,Car,RWD,Automatic,Premium Unleaded,2.9,V,maserati of wilmington pike,99 Wilmington Pike,Chadds Ford,PA
1757848a-1491,4JGDF7DE4JB038640,71901,18300,JB038640,2018,Mercedes-Benz,GLS-Class,GLS550,SUV,Truck,4WD,Automatic,Premium Unleaded,4.7,V,mercedes-benz of wesley chapel,2383 Willow Oak Drive,Wesley Chapel,FL
3bcf9c65-0dd3,WDZPE8DC8F5992211,34000,50931,VL242A,2015,Mercedes-Benz,Sprinter Passenger Van,Base,Passenger Van,Truck,RWD,Automatic,Diesel,2.1,I,mercedes-benz of knoxville,10131 Parkside Drive,Knoxville,TN
a220523e-67b6,ZHWUC1ZF6FLA02794,198988,41294,R3931,2015,Lamborghini,Huracan,Base,Coupe,Car,4WD,Automatic,Premium Unleaded,5.2,V,westgate chevrolet of burgaw,1320 Hwy 117 S,Burgaw,NC
67195244-f7d3,2G1WC5EM4A1260894,7999,106627,1793,2010,Chevrolet,Impala,LTZ,Sedan,Car,FWD,Automatic,E85 / Unleaded,3.9,V,park ave auto inc.,1163 Main Street,Worcester,MA
b6ced82a-3159,1D8HS58N43F562951,5000,160312,S211244B,2003,Dodge,Durango,SLT Plus,SUV,Truck,4WD,Automatic,Unleaded,4.7,V,ferguson buick gmc superstore,1601 N. Elm Place,Broken Arrow,OK
e62a8803-5d65,MAJ3S2GEXLC388559,,1963,25383,2020,Ford,Ecosport,SE,Crossover,Truck,FWD,Automatic,Unleaded,1,I,dick masheter ford inc,1090 South Hamilton Road,Columbus,OH
390333df-c027,WUAAUAFG4FN000620,,52760,FN000620T,2015,Audi,R8,Base,Coupe,Car,4WD,Automatic,Premium Unleaded,4.2,V,keyes lexus,5905 Van Nuys Blvd,Van Nuys,CA
6132d614-4290,1FTWW33R58EB92812,,146000,B2850,2008,Ford,F-350 Super Duty,Lariat,Pickup,Truck,4WD,Automatic,Diesel,6.4,V,wolf auto center,94 Highway 16 East,Buffalo,WY
ec06845e-dcef,WBAEA5C58ACV93787,21602,40616,MB65739A,2010,BMW,6 Series,650i,Coupe,Car,RWD,Automatic,Premium Unleaded,4.8,V,hendrick chrysler jeep fiat,543 N Mcpherson Church Rd,Fayetteville,NC
762a81a7-b72d,1FT8W3BN7LED94082,76998,3161,14BM425P,2020,Ford,F-350 Super Duty,Lariat,Pickup,Truck,4WD,Automatic,Unleaded,7.3,V,walser buick gmc roseville,2775 Highway 35w North,Roseville,MN
fc758944-8941,1GNDT13S522486069,4539,195710,620686C,2002,Chevrolet,TrailBlazer,LS,SUV,Truck,4WD,Automatic,Unleaded,4.2,I,pella motors,604 E Oskaloosa St,Pella,IA
15aebea8-092a,SCFEBBBL2FGD19231,123105,25,5D19231,2015,Aston Martin,V8 Vantage,GT,Convertible,Car,RWD,Manual,Premium Unleaded,4.7,V,glenview luxury imports,1800 Nations Dr,Gurnee,IL
c46f3b04-d457,5YMGY0C53BLK26525,20450,109000,C26515,2011,BMW,X5,M,SUV,Truck,4WD,Automatic,Premium Unleaded,4.4,V,supreme carriage,950 N. Rand Rd 207,Wauconda,IL
bdfd2af9-3af4,WDDNG8GB9BA409141,23995,67755,409141,2011,Mercedes-Benz,S-Class,S550,Sedan,Car,4WD,Automatic,Premium Unleaded,5.5,V,carxoom,875 South Cobb Drive Se,Marietta,GA
10b954ad-f50c,1GNDT13S032258577,8710,64304,21FE0282A,2003,Chevrolet,TrailBlazer,LS,SUV,Truck,4WD,Automatic,Unleaded,4.2,I,boucher auto group,4141 S 108th St,Greenfield,WI
8cad905c-e2f4,1C4SDJGJ1LC297090,73995,19237,PS60746,2020,Dodge,Durango,SRT,SUV,Truck,4WD,Automatic,Premium Unleaded,6.4,V,hendrick honda hickory,945 U. S. Highway 70 Se,Hickory,NC
6c4e2b5b-d1fe,KL8CA6S94EC590324,,87711,A1184A,2014,Chevrolet,Spark,LS,Hatchback,Car,FWD,Manual,Unleaded,1.2,I,nielsen mitsubishi,383 46,Rockaway,NJ
4297466a-af00,3C63R3HJ6FG590427,42987,72146,1M216B,2015,RAM,Ram 3500 Pickup,SLT,Pickup,Truck,4WD,Automatic,Unleaded,6.4,V,guaranty chevrolet,20 Highway 99 South,Junction City,OR
ae4742de-2a51,JTHBN30F130107058,8495,152076,CF2134,2003,Lexus,LS,430,Sedan,Car,RWD,Automatic,Premium Unleaded,4.3,V,"auto speed, inc",3343 Foothill Blvd,La Crescenta,CA
7606253b-f0b9,WDBNG70J21A167487,5099,138703,167487,2001,Mercedes-Benz,S-Class,S430,Sedan,Car,RWD,Automatic,Premium Unleaded,4.3,V,mansa auto,5481 Memorial Drive G1,Stone Mountain,GA
9b44a6fe-983b,ZFF89FPA3L0251644,244995,3956,211041A,2020,Ferrari,Portofino,Base,Convertible,Car,RWD,Automatic,Unleaded,3.9,V,ferrari of houston,6100 Southwest Freeway,Houston,TX
e682898d-0872,1FDUF5GN7MEC17838,44530,10,FT4922,2021,Ford,F-550 Super Duty Chassis Cab,XL,Chassis Cab,Truck,RWD,Automatic,Unleaded,7.3,V,cannon lincoln of cleveland,904 North Davis Ave.,Cleveland,MS
98c6ddaf-d6a4,WP0AB2A77HL122533,65451,48499,RP10465,2017,Porsche,Panamera,S,Hatchback,Car,4WD,Automatic,Premium Unleaded,2.9,V,rolls-royce motor cars sterling,21826 Pacific Boulevard,Sterling,VA
6f6b151d-0cc2,5TDZT38A81S010724,3999,169000,1S010724,2001,Toyota,Sequoia,Limited,SUV,Truck,RWD,Automatic,Unleaded,4.7,V,"texas auto center, inc",6825 North Shepherd Drive,Houston,TX
a96f8ab1-a922,3C6UR5CJ8KG518596,40988,73779,TP1497,2019,RAM,Ram 2500 Pickup,Tradesman,Pickup,Truck,4WD,Automatic,Unleaded,6.4,V,blaise alexander subaru of lewistown,12951 Ferguson Valley Rd,Burnham,PA
57ed5ae4-103c,SALMF13417A246850,,111595,17239C,2007,Land Rover,Range Rover,Supercharged,SUV,Truck,4WD,Automatic,Premium Unleaded,4.2,V,certified benz & beemer,6725 East Mcdowell Road,Scottsdale,AZ
cc31a04b-e855,1FMJU1J58CEF40658,18688,77999,4007A,2012,Ford,Expedition,XLT,SUV,Truck,4WD,Automatic,E85 / Unleaded,5.4,V,preferred ford of grand haven,1401 S. Beacon Blvd.,Grand Haven,MI
f77141ea-09db,ML32F3FJ2HHF11544,9699,36322,U207A,2017,Mitsubishi,Mirage G4,ES,Sedan,Car,FWD,Manual,Unleaded,1.2,I,gunther volvo cars coconut creek,4350 North State Road 7,Coconut Creek,FL
02ad3371-0eea,MAJ3S2GE2KC284372,17289,12372,KC284372,2019,Ford,Ecosport,SE,Crossover,Truck,FWD,Automatic,Unleaded,1,I,lexus of tampa bay,5852 North Dale Mabry Highway,Tampa,FL
c18fce79-de35,3G5DA03E35S526989,1795,200000,8705,2005,Buick,Rendezvous,CX,SUV,Truck,FWD,Automatic,Unleaded,3.4,V,lock automotive group,12220 Livernois,Detroit,MI
5f5be232-5d18,WDDNG8GB2BA380193,,85807,,2011,Mercedes-Benz,S-Class,S550,Sedan,Car,4WD,Automatic,Premium Unleaded,5.5,V,autovanta,4950 Sunrise Highway,Massapequa Park,NY
bc9625f3-5dcc,5YMGY0C52BLK26791,21995,100784,114118,2011,BMW,X5,M,SUV,Truck,4WD,Automatic,Premium Unleaded,4.4,V,empire motors auto sales,4213 Frankford Ave,Philadelphia,PA
9948c3f9-1aff,5LTPW165X7FJ08331,19900,87080,,2007,Lincoln,Mark LT,Base,Pickup,Truck,RWD,Automatic,Unleaded,5.4,V,luxury car dealership new york :: best car n care,64 Neptune Avenue,Brooklyn,NY
97673df3-80eb,5UXKR6C30H0U13926,45398,23449,H0U13926,2017,BMW,X5,xDrive50i,SUV,Truck,4WD,Automatic,Premium Unleaded,4.4,V,kings kia,9600 Kings Automall Rd,Cincinnati,OH
bdba1eb1-9f7a,WBA7F2C56JB238180,58950,36355,P5920,2018,BMW,7 Series,750i,Sedan,Car,4WD,Automatic,Premium Unleaded,4.4,V,essence maserati,555 Ne Loop 820,Hurst,TX
883d9b40-b6b9,ML32A5HJ1LH001490,12340,28723,FT12475A,2020,Mitsubishi,Mirage,GT,Hatchback,Car,FWD,Automatic,Unleaded,1.2,I,randy marion chevrolet buick cadillac,220 West Plaza Drive,Mooresville,NC
1fe92127-201f,WP0AF2A79FL080142,52946,33624,P1067,2015,Porsche,Panamera,GTS,Hatchback,Car,4WD,Automatic,Premium Unleaded,4.8,V,zeigler chrysler dodge jeep - downers grove,2311 Ogden Ave,Downers Grove,IL
05756681-2418,3G5DA03E92S573438,,233376,573438,2002,Buick,Rendezvous,CX,SUV,Truck,FWD,Automatic,Unleaded,3.4,V,perkins motor plex,30 Keystone Dr,Mayfield,KY
cf3354e6-821b,1FMPU16L02LA11295,,189092,869876,2002,Ford,Expedition,Base,SUV,Truck,4WD,Automatic,Unleaded,5.4,V,triple c auto sales inc,2083 E Phillipi Church Rd,Tompkinsville,KY
f5e296a1-7ff9,5TDBT44A31S025029,4990,181641,,2001,Toyota,Sequoia,SR5,SUV,Truck,4WD,Automatic,Unleaded,4.7,V,milford auto outlet,6 Hollow Oak Ln,Milford,NH
06fed50d-5cf7,MAJ3S2FE4KC280051,19401,5437,FP15705,2019,Ford,Ecosport,S,Crossover,Truck,FWD,Automatic,Unleaded,1,I,kunes country auto group,9 Deere Rd,Elkhorn,WI
791b1487-339f,2CKDL63F976008555,,151920,8555,2007,Pontiac,Torrent,Base,SUV,Truck,FWD,Automatic,Unleaded,3.4,V,texas trucks,2712 Memorial Blvd.,Kerrville,TX
3459539f-1a11,1GCZGFBA2A1165684,14995,103454,2880,2010,Chevrolet,Express Cargo,Work Van,Cargo Van,Truck,RWD,Automatic,E85 / Unleaded,4.8,V,ultimate auto sales,27702 Mission Boulevard,Hayward,CA
ff09a982-3dea,WAURVAFD7CN025880,20800,74513,PK2964A,2012,Audi,A8,Base,Sedan,Car,4WD,Automatic,Premium Unleaded,4.2,V,zeigler alfa romeo of grandville,4222 Parkway Place Dr Sw,Grandville,MI
c5119d2b-b246,JHMZE2H57AS011666,8999,,BAS011666,2010,Honda,Insight,LX,Hatchback,Car,FWD,Automatic,Electric / Unleaded,1.3,I,auto's only inc,14600 1St Avenue South,Burien,WA
e46814f9-da30,1FTWW32F4XED93137,16991,143835,UT93137,1999,Ford,F-350 Super Duty,LARIAT,Pickup,Truck,RWD,Manual,Diesel,7.3,V,jimmy granger ford lincoln natchitoches,7501 Highway 1 Bypass,Natchitoches,LA
33685eae-65b0,1FD9W4GY9KEE13996,,15800,1R6513A,2019,Ford,F-450 Super Duty Chassis Cab,XL,Chassis Cab,Truck,RWD,Automatic,Unleaded,6.8,V,darcars toyota of baltimore,6007 Eastern Avenue,Baltimore,MD
90d0bee6-6cde,1FT8W3BN8MEC56603,,903,P2829,2021,Ford,F-350 Super Duty,Lariat,Pickup,Truck,4WD,Automatic,Unleaded,7.3,V,scenic motors inc,1992 Rockford St,Mount Airy,NC
8d9b35f5-5c13,3D7KR28C25G835289,11950,118407,D8739,2005,Dodge,Ram 2500 Pickup,SLT,Pickup,Truck,RWD,Manual,Diesel,5.9,I,jeff benson car company,34175 Michigan Ave,Wayne,MI
f6942f0f-658f,1FAHP60A54Y104264,19999,35385,C4Y104264,2004,Ford,Thunderbird,Deluxe,Convertible,Car,RWD,Automatic,Premium Unleaded,3.9,V,mini of monrovia,1451 South Mountain Avenue,Monrovia,CA
10d1abf0-5eba,1G8JU54F82Y564966,2990,127924,564966,2002,Saturn,L-Series,L200,Sedan,Car,FWD,Automatic,Unleaded,2.2,I,clucker's repair & auto sales,S 2081 County Rd. D,Westby,WI
50975976-f15d,4JGDF7DE4EA387566,31995,61069,10223,2014,Mercedes-Benz,GL-Class,GL550,SUV,Truck,4WD,Automatic,Premium Unleaded,4.7,V,baron auto,22 Mineola Ave,Roslyn Heights,NY
80342c25-9254,3B7HF13Z2YM226048,,136250,226048,2000,Dodge,Ram Pickup,ST,Pickup,Truck,4WD,Manual,Unleaded,5.9,V,carzone,3250 Kietzke Lane,Reno,NV
27021182-d152,1GNDV23188D135418,7449,85713,D135418T,2008,Chevrolet,Uplander,LS,Minivan,Truck,FWD,Automatic,Unleaded,3.9,V,starling chevrolet buick gmc,1001 E Highway 192,Saint Cloud,FL
c8387670-4e9c,WP0AB2A78AL062753,29615,74500,,2010,Porsche,Panamera,S,Hatchback,Car,4WD,Automatic,Premium Unleaded,4.8,V,tred,220 Nw 8th Ave,Portland,OR
8561b3c4-38d9,ZFF90HLA9L0248327,,2036,4786,2020,Ferrari,488,Pista,Coupe,Car,RWD,Automatic,Premium Unleaded,3.9,V,alfa romeo of greenwich,338 West Putnam Avenue,Greenwich,CT
97d88c90-e059,WDDUG8FB3FA112241,47995,49352,C1241,2015,Mercedes-Benz,S-Class,S550,Sedan,Car,4WD,Automatic,Premium Unleaded,4.7,V,walts motors,287 Broadway,Taunton,MA
6ba05dcb-f439,1G8ZK5274XZ219908,4695,129446,1125,1999,Saturn,S-Series,Base,Sedan,Car,FWD,Automatic,Unleaded,1.9,I,gold pride auto,1901 North 3Rd Street,Terre Haute,IN
852d7de2-e083,1FTXW43R28EB21819,24987,184889,LB21819,2008,Ford,F-450 Super Duty,XL,Pickup,Truck,4WD,Manual,Diesel,6.4,V,sterling motorsport,9 Douglas Court # 101,Sterling,VA
d5b3f72a-0115,SAJWA74C14SG26255,,154128,10033,2004,Jaguar,XJ Series,Vanden Plas,Sedan,Car,RWD,Automatic,Premium Unleaded,4.2,V,auto exchange of st pete,3002 34th St N,Saint Petersburg,FL
30d56eea-776c,WDDJK7DA6DF001916,39900,65000,1916,2013,Mercedes-Benz,SL-Class,SL550,Roadster,Car,RWD,Automatic,Premium Unleaded,4.7,V,one eleven vintage cars,335 East Sunny Dunes Road,Palm Springs,CA
53b057d7-7ac6,3D7KS28C95G778920,19997,215729,5G778920,2005,Dodge,Ram 2500 Pickup,SLT,Pickup,Truck,4WD,Manual,Diesel,5.9,I,jaguar spokane,1310 W 3rd Ave # 2,Spokane,WA
11645ea7-0e5b,1GNCS13W51K244849,,94016,D8741,2001,Chevrolet,Blazer,LS,SUV,Truck,RWD,Automatic,Unleaded,4.3,V,jeff benson car company,34175 Michigan Ave,Wayne,MI
c4e4f07f-fa4e,1G1AK58FX87339008,4987,95095,5887A,2008,Chevrolet,Cobalt,LS,Sedan,Car,FWD,Automatic,Unleaded,2.2,I,northfield ford,1201 Hwy 3 S.,Northfield,MN
fff074d1-f72c,WBA6B4C5XDDG67837,32999,36761,7P3534,2013,BMW,6 Series,650i,Coupe,Car,4WD,Automatic,Premium Unleaded,4.4,V,flow volkswagen of greensboro,5601 Roanne Way # 100,Greensboro,NC
23d0c29a-5056,3D7KS28C35G766195,16995,262666,5102-253,2005,Dodge,Ram 2500 Pickup,SLT,Pickup,Truck,4WD,Manual,Diesel,5.9,I,507 motorsports,33419 State Route 507 S,Roy,WA
c10312d7-a5a1,4JGDF7CE7EA297913,20995,91693,297913,2014,Mercedes-Benz,GL-Class,GL450,SUV,Truck,4WD,Automatic,Premium Unleaded,4.7,V,sport motor cars,2560 Joe Field Rd,Dallas,TX
c7d0db46-df26,1FMFK20568LA36809,6990,200255,30562B,2008,Ford,Expedition,Limited,SUV,Truck,4WD,Automatic,Unleaded,5.4,V,"vermillion ford, inc.",101 W Cherry Street,Vermillion,SD
086d294d-abb4,1GTCS1444Y8158672,,,158672,2000,GMC,Sonoma,SL,Pickup,Truck,RWD,Manual,Unleaded,2.2,I,waynes auto sales x,6212 Thomaston Rd,Macon,GA
e4a565aa-0d1c,JTJBT20X460125369,9995,195592,N09674T,2006,Lexus,GX,470,SUV,Truck,4WD,Automatic,Premium Unleaded,4.7,V,auto store of greenville north,1926 North Memorial Drive,Greenville,NC
2b7da076-49f6,WDDLJ7GB0HA200995,79777,26155,MR21L059,2017,Mercedes-Benz,CLS-Class,AMG® CLS63,Coupe,Car,4WD,Automatic,Premium Unleaded,5.5,V,buffalo cars,,Buffalo,NY
8ef43a9b-4104,1GCWGBFP0L1146371,32069,55815,SA46371,2020,Chevrolet,Express Cargo,Work Van,Cargo Van,Truck,RWD,Automatic,Unleaded,4.3,V,hendrick chevrolet cary,100 Auto Mall Drive,Cary,NC
f26406a3-59ae,WDDNG9EB6DA524940,20950,134977,524940A,2013,Mercedes-Benz,S-Class,S550,Sedan,Car,4WD,Automatic,Premium Unleaded,4.7,V,genesis of chattanooga,6039 International Drive,Chattanooga,TN
556d15f4-5a7e,WDDUG8FB2HA328875,55990,28203,15185A,2017,Mercedes-Benz,S-Class,S550,Sedan,Car,4WD,Automatic,Premium Unleaded,4.7,V,huggard and ewing auto center,1317 Washington Street,Stoughton,MA
a03e2dcd-c143,WBS6E9C55JG808241,73900,13142,JG808241,2018,BMW,M6 Gran Coupe,Base,Coupe,Car,RWD,Manual,Premium Unleaded,4.4,V,bob howard nissan,13200 North Broadway Extension,Oklahoma City,OK
cd2be6da-ec13,ZFFAA02A7B0036117,67900,33892,,1981,Ferrari,Convertible,3.0L,Coupe,,,Manual,,2.9,V,marshall goldman cleveland,24661 Miles Road,Cleveland,OH
76389cd9-9b95,5LTPW18576FJ22697,9888,250172,06PP77,2006,Lincoln,Mark LT,Base,Pickup,Truck,4WD,Automatic,Unleaded,5.4,V,woody's dodge jeep chrysler,310 S Washington St,Chillicothe,MO
9619ca90-b508,WDDUG7JB7FA127973,64255,49594,DMN5083B,2015,Mercedes-Benz,S-Class,S63 AMG®,Sedan,Car,4WD,Automatic,Premium Unleaded,5.5,V,rick hendrick dodge chrysler jeep ram,1468 Savannah Hwy,Charleston,SC
523302bc-1fc0,MAJ3P1TE1JC190242,,80855,T200949A,2018,Ford,Ecosport,SE,Crossover,Truck,FWD,Automatic,Unleaded,1,I,fleetrates,6340 Wilshire Blvd,Los Angeles,CA
484080ca-2b07,4JGBF7BEXAA538253,14988,124845,LP39557B,2010,Mercedes-Benz,GL-Class,GL450,SUV,Truck,4WD,Automatic,Premium Unleaded,4.7,V,leith acura of cary,900 Autopark Blvd,Cary,NC
